timestamp,cpu_percent,memory_percent,memory_used_mb,server_cpu,server_mem_mb,db_connections,net_sent_mb,net_recv_mb
2026-01-07T18:38:09.391864,1.9,21.1,3381.62890625,0.0,32.875,19,4.798935890197754,4.928086280822754
2026-01-07T18:38:10.447128,1.9,21.1,3381.6484375,0.0,32.875,19,4.80826473236084,4.945433616638184
2026-01-07T18:38:11.495664,2.4,21.1,3380.3828125,0.0,32.875,19,4.817134857177734,4.96395206451416
2026-01-07T18:38:12.545760,1.9,21.1,3375.9140625,0.0,32.875,19,4.825359344482422,4.984140396118164
2026-01-07T18:38:13.594325,1.9,21.1,3375.44921875,0.0,32.875,19,4.833941459655762,5.004819869995117
2026-01-07T18:38:14.643440,1.7,21.1,3375.69140625,0.0,32.875,19,4.84244441986084,5.023344039916992
2026-01-07T18:38:15.694577,1.9,21.1,3375.59375,0.0,32.875,19,4.851470947265625,5.039918899536133
2026-01-07T18:38:16.751549,2.6,21.1,3378.07421875,0.0,32.875,19,4.860320091247559,5.056933403015137
2026-01-07T18:38:17.805311,2.8,21.1,3376.53515625,0.0,32.875,18,4.888360977172852,5.080840110778809
2026-01-07T18:38:18.851606,1.9,21.1,3370.6328125,0.0,32.875,18,4.897426605224609,5.10353946685791
2026-01-07T18:38:19.901044,1.7,21.1,3370.7109375,0.0,32.875,18,4.9064483642578125,5.122194290161133
2026-01-07T18:38:20.952662,1.9,21.1,3372.0625,0.0,32.875,18,4.915254592895508,5.140130043029785
2026-01-07T18:38:22.002093,2.4,21.1,3372.97265625,0.0,32.875,18,4.923815727233887,5.160190582275391
2026-01-07T18:38:23.048008,1.9,21.1,3373.046875,0.0,32.875,18,4.9322099685668945,5.182714462280273
2026-01-07T18:38:24.099624,1.7,21.0,3365.66796875,0.0,32.875,18,4.940960884094238,5.206849098205566
2026-01-07T18:38:25.157256,1.9,21.1,3372.01953125,0.0,32.875,18,4.949936866760254,5.229436874389648
2026-01-07T18:38:26.208721,1.9,21.1,3372.8515625,0.0,32.875,18,4.958934783935547,5.2620391845703125
2026-01-07T18:38:27.260421,3.1,21.1,3372.54296875,0.0,32.875,18,4.967375755310059,5.281245231628418
2026-01-07T18:38:28.319061,4.3,21.1,3372.34765625,0.0,32.875,19,5.152410507202148,5.330147743225098
2026-01-07T18:38:29.371018,2.1,21.1,3374.15625,0.0,32.875,19,5.160935401916504,5.349830627441406
2026-01-07T18:38:30.419815,1.7,21.1,3377.7578125,0.0,32.875,19,5.171064376831055,5.367281913757324
2026-01-07T18:38:31.467197,2.4,21.1,3376.91796875,0.0,32.875,19,5.179924964904785,5.384331703186035
2026-01-07T18:38:32.517937,1.9,21.1,3371.0,0.0,32.875,19,5.188616752624512,5.40435791015625
2026-01-07T18:38:33.565073,1.7,21.1,3370.75,0.0,32.875,19,5.1971330642700195,5.426273345947266
2026-01-07T18:38:34.613451,5.5,21.1,3368.05078125,0.0,32.875,19,5.22202205657959,5.465579032897949
2026-01-07T18:38:35.662104,1.9,21.1,3369.98828125,0.0,32.875,19,5.239897727966309,5.505277633666992
2026-01-07T18:38:36.718182,2.9,21.1,3372.98828125,0.0,32.875,19,5.2508039474487305,5.532893180847168
2026-01-07T18:38:37.766496,2.4,21.1,3371.38671875,0.0,32.875,19,5.290956497192383,5.572139739990234
2026-01-07T18:38:38.815611,31.1,21.8,3494.0078125,0.0,32.875,19,5.31622314453125,5.642338752746582
2026-01-07T18:38:39.960963,25.6,22.0,3512.30078125,0.0,32.875,19,5.516585350036621,5.680142402648926
2026-01-07T18:38:41.016215,2.8,21.9,3507.56640625,0.0,32.875,19,5.534409523010254,5.705436706542969
2026-01-07T18:38:42.064145,2.6,21.9,3501.66796875,0.0,32.875,19,5.543050765991211,5.721710205078125
2026-01-07T18:38:43.112484,2.4,21.9,3499.0234375,0.0,32.875,19,5.55264949798584,5.742913246154785
2026-01-07T18:38:44.165722,2.9,21.9,3501.95703125,0.0,32.875,19,5.566020965576172,5.767889976501465
2026-01-07T18:38:45.213027,2.9,21.9,3500.98828125,0.0,32.875,19,5.588597297668457,5.8006744384765625
2026-01-07T18:38:46.264175,4.1,21.9,3502.19140625,0.0,32.875,19,5.796907424926758,5.824554443359375
2026-01-07T18:38:47.315406,2.6,21.9,3504.41796875,0.0,32.875,19,5.805580139160156,5.842452049255371
2026-01-07T18:38:48.363185,3.6,21.9,3500.515625,0.0,32.875,19,5.9757843017578125,5.873627662658691
2026-01-07T18:38:49.411591,2.2,21.9,3496.22265625,0.0,32.875,19,5.988725662231445,5.89747428894043
2026-01-07T18:38:50.461658,2.4,21.9,3495.8046875,0.0,32.875,19,6.002702713012695,5.920361518859863
2026-01-07T18:38:51.510808,5.3,21.9,3497.84765625,0.0,32.875,19,6.2288665771484375,5.955029487609863
2026-01-07T18:38:52.561435,1.9,21.9,3499.64453125,0.0,32.875,19,6.237658500671387,5.978776931762695
2026-01-07T18:38:53.613556,1.7,21.9,3501.87890625,0.0,32.875,19,6.246369361877441,5.994115829467773
2026-01-07T18:38:54.662222,2.4,21.9,3503.53515625,0.0,32.875,19,6.2730560302734375,6.020564079284668
2026-01-07T18:38:55.711225,2.1,21.9,3504.515625,0.0,32.875,19,6.283036231994629,6.046797752380371
2026-01-07T18:38:56.761989,3.3,21.9,3508.26953125,0.0,32.875,19,6.299825668334961,6.075902938842773
2026-01-07T18:38:57.810220,7.5,22.0,3513.390625,0.0,32.875,19,6.593664169311523,6.144804000854492
2026-01-07T18:38:58.859637,3.1,22.0,3514.19140625,0.0,32.875,19,6.620760917663574,6.166095733642578
2026-01-07T18:38:59.907645,1.7,22.0,3512.33203125,0.0,32.875,19,6.62943172454834,6.184830665588379
2026-01-07T18:39:00.955504,2.4,22.0,3512.60546875,0.0,32.875,19,6.638680458068848,6.211481094360352
2026-01-07T18:39:02.005021,2.4,22.0,3516.1640625,0.0,32.875,19,6.64830207824707,6.235944747924805
2026-01-07T18:39:03.054600,3.3,22.0,3517.125,0.0,32.875,19,6.662569046020508,6.264598846435547
2026-01-07T18:39:04.103125,2.4,22.0,3516.55859375,0.0,32.875,19,6.674238204956055,6.285557746887207
